Time,PM2.5,PM10,Temperature,Gas,Humidity,Pressure,Altitude
1708126655.7432299,8,10,16.5762890625,335761,56.95130007998672,1008.44848991774,40.05276668797549
1708126656.7539606,8,10,16.585859375,335761,56.92637802155281,1008.4323423762147,40.18772494371034
1708126657.76472,9,10,16.59640625,335080,56.88195925296296,1008.4161404893093,40.32313916701961
1708126658.775661,9,10,16.606953125,333391,56.857173161517146,1008.3999375906288,40.458563608475444
1708126659.7876744,9,10,16.61828125,332720,56.88482426177348,1008.3867479288423,40.56880460261988
1708126660.7996724,9,10,16.6282421875,333727,56.93193229997129,1008.3695561455122,40.712497627783286
1708126661.8117151,9,10,16.6364453125,335080,56.96573142144128,1008.347704471052,40.895141997395136
1708126662.8237064,9,10,16.6466015625,333391,56.99324705293533,1008.330839758057,41.03610569153092
1708126663.8357103,9,10,16.6618359375,333727,56.98869982468261,1008.3157319910217,41.162385574901776
1708126664.8476968,9,10,16.676484375,333391,56.95134767425143,1008.2911429587037,41.36791890209238
1708126665.8597064,9,10,16.6895703125,337131,56.92034107981729,1008.2707150863234,41.53867326179524
1708126666.8716972,9,10,16.70265625,336787,56.87625307548226,1008.2519842696203,41.695244579787555
1708126667.8837333,9,10,16.7176953125,336444,56.852055087021384,1008.2348420547105,41.838538803704864
1708126668.8957417,9,10,16.731953125,333055,56.80813466686749,1008.216382588147,41.992846328326564
1708126669.9077113,8,10,16.7466015625,337131,56.790432839891885,1008.2019766063164,42.11327129971891
1708126670.9196513,8,10,16.76125,336787,56.779272025747545,1008.1824727014343,42.276313930048595
1708126671.9316926,8,10,16.7743359375,336102,56.73521265522742,1008.1722279748336,42.361955607235195
1708126672.9436994,9,10,16.788203125,335420,56.68472796310597,1008.1548031693674,42.50762139258698
1708126673.955459,9,10,16.8044140625,335761,56.621492355501296,1008.1430214586815,42.606113870553806
1708126674.9661813,9,10,16.823359375,338512,56.59783293171465,1008.1171530150281,42.822371569229006
1708126675.9768927,9,11,16.84171875,337820,56.567566214230396,1008.102188004124,42.94747967129158
1708126676.987661,9,11,16.859296875,337820,56.517606186978696,1008.0876045687623,43.06939923300002
1708126677.998396,9,11,16.8751171875,339206,56.500080051321135,1008.0785554018752,43.14505225332088
1708126679.0093515,9,11,16.893671875,338859,56.46985208760815,1008.0724082597212,43.196444023885846
1708126680.0213616,9,11,16.9110546875,338165,56.42641740741964,1008.0540917400908,43.34957658518577
1708126681.0332997,9,11,16.928046875,338859,56.40252323123541,1008.040213049207,43.46560883398058
1708126682.0464118,9,10,16.945234375,337475,56.378657066795355,1008.0317588406449,43.53629054582446
1708126683.058412,9,10,16.96046875,337475,56.32843427613325,1008.0115191954684,43.70550677037799
1708126684.0703993,9,10,16.975703125,338859,56.297796390926486,1007.9997742277957,43.80370338403771
1708126685.0823903,9,9,16.989375,336787,56.24738896738062,1007.9819993394439,43.952316354917585
1708126686.094385,9,9,17.0005078125,338859,56.216227849862975,1007.9684468709108,44.065627781336616
1708126687.1063912,9,9,17.0091015625,331718,56.17821956008524,1007.9557187405761,44.172048085814716
1708126688.1184654,8,8,17.0165234375,334741,56.133546311991324,1007.9427173127924,44.28075456240133
1708126689.1303196,8,8,17.022578125,329076,56.095222902869764,1007.9342124368566,44.3518654510327
